review_id,order_id,customer_id,restaurant_id,food_rating,delivery_rating,overall_rating,review_text,review_date,helpful_votes
REV31994,ORD138402,C11013,R2202,4.0,3.7,4.3,"Value for money, loved it.",2021-05-01,3
REV31995,ORD138794,C10994,R2936,4.3,3.8,3.9,"Food was okay, nothing special.",2023-05-14,4
REV31996,ORD103052,C10349,R2888,4.3,3.8,4.0,Quick delivery and tasty food.,2023-08-08,1
REV31997,ORD114383,C15466,R2229,4.1,4.1,3.9,"Could be better, but not bad.",2023-05-01,6
REV31998,ORD141994,C17741,R2260,4.5,3.9,4.4,"Value for money, loved it.",2022-05-19,10
REV31999,ORD111947,C12230,R1693,4.9,4.3,4.8,"Authentic flavours, highly recommended.",2022-09-11,0
REV32000,ORD114909,C12487,R1316,3.0,4.0,3.6,"Average food, expected more.",2023-06-21,2
REV32001,ORD113458,C10094,R1568,4.7,4.1,4.4,"Authentic flavours, highly recommended.",2022-08-20,3
REV32002,ORD117602,C17419,R3397,3.9,3.1,3.5,"Could be better, but not bad.",2023-06-10,0
REV32003,ORD121722,C19781,R1319,3.8,3.5,3.5,Delivery was late but food was good.,2021-06-04,6
REV32004,ORD115259,C10384,R1115,3.9,4.3,4.1,Quick delivery and tasty food.,2022-11-12,2
REV32005,ORD116656,C13703,R3309,4.1,3.3,3.4,"Could be better, but not bad.",2022-07-23,1
REV32006,ORD143439,C17563,R1706,3.6,4.4,3.8,"Average food, expected more.",2021-02-07,2
REV32007,ORD131512,C16446,R2650,4.0,3.5,3.9,"Okay experience, may try again.",2022-08-17,3
REV32008,ORD109196,C14553,R2768,3.5,2.7,3.3,"Decent food, nothing extraordinary.",2023-07-01,2
REV32009,ORD111245,C18112,R3756,3.5,4.6,4.0,Hot food delivered on time. Thumbs up!,2023-09-02,2
REV32010,ORD126467,C12307,R2154,4.7,2.7,4.0,"Really loved the food, will order again!",2024-01-01,1
REV32011,ORD129853,C17197,R2589,4.1,4.1,3.9,Food arrived cold but tasted fine.,2023-07-17,24
REV32012,ORD133715,C19756,R3716,4.0,4.7,4.4,"Very fresh ingredients, absolutely delicious.",2021-10-29,3
REV32013,ORD125423,C16864,R3836,4.5,3.7,4.4,Quick delivery and tasty food.,2022-04-02,3
REV32014,ORD102956,C16822,R1494,4.6,3.7,4.1,Hot food delivered on time. Thumbs up!,2022-02-07,0
REV32015,ORD111661,C18674,R2702,4.3,3.6,3.9,"Could be better, but not bad.",2023-12-12,0
REV32016,ORD100566,C15950,R2863,3.9,3.7,3.9,"Okay experience, may try again.",2022-04-07,1
REV32017,ORD102049,C10867,R2614,4.9,4.4,4.7,"Value for money, loved it.",2023-12-07,11
REV32018,ORD117110,C18179,R2025,4.3,3.8,4.5,Portions were generous and flavourful.,2022-09-29,4
REV32019,ORD138213,C19888,R2457,4.1,2.7,4.1,Quick delivery and tasty food.,2021-05-17,4
REV32020,ORD131171,C12457,R2744,3.7,2.9,3.2,"Could be better, but not bad.",2023-11-12,1
REV32021,ORD133607,C10041,R1885,3.3,4.1,3.5,"Food was okay, nothing special.",2023-11-19,3
REV32022,ORD142686,C11664,R1232,4.0,3.8,4.1,Great taste and fast delivery.,2021-09-23,0
REV32023,ORD131090,C12694,R1929,4.3,4.0,4.2,Quick delivery and tasty food.,2022-07-26,1
REV32024,ORD149822,C12739,R1871,4.2,4.6,5.0,"Really loved the food, will order again!",2023-10-04,0
REV32025,ORD130082,C17586,R3815,3.6,2.9,3.9,Delivery was late but food was good.,2023-11-05,1
REV32026,ORD113833,C12110,R3659,3.5,4.2,3.5,"Okay experience, may try again.",2022-09-28,4
REV32027,ORD142378,C18798,R1460,3.9,3.3,3.7,"Okay experience, may try again.",2023-05-13,2
REV32028,ORD136599,C17910,R1827,4.0,3.5,3.7,"Decent food, nothing extraordinary.",2023-03-14,1
REV32029,ORD109483,C15315,R1679,4.1,3.6,3.7,"Average food, expected more.",2021-12-23,0
REV32030,ORD110553,C12761,R1766,3.7,2.8,3.2,"Packaging was good, taste was okay.",2022-07-17,7
REV32031,ORD101420,C13802,R2396,4.2,4.7,4.2,"Value for money, loved it.",2021-07-18,1
REV32032,ORD100837,C11388,R2566,4.6,3.9,4.6,"Very fresh ingredients, absolutely delicious.",2022-02-04,0
REV32033,ORD120441,C16291,R3626,3.8,4.2,3.9,"Okay experience, may try again.",2022-06-26,4
REV32034,ORD117426,C15513,R3221,4.6,3.6,4.1,"Really loved the food, will order again!",2022-07-29,14
REV32035,ORD130444,C14966,R1644,4.2,4.2,4.2,One of the best in the area!,2022-04-21,0
REV32036,ORD145669,C16392,R2482,4.3,2.8,3.6,"Okay experience, may try again.",2023-09-28,7
REV32037,ORD113026,C18879,R1898,4.4,4.2,4.2,Great taste and fast delivery.,2022-07-19,0
REV32038,ORD139003,C18036,R1238,3.9,4.3,4.3,One of the best in the area!,2023-07-07,8
REV32039,ORD132442,C12587,R3893,3.9,3.5,3.6,"Decent food, nothing extraordinary.",2021-03-10,6
REV32040,ORD142308,C18992,R2819,4.5,4.3,4.5,One of the best in the area!,2021-04-08,13
REV32041,ORD146590,C12112,R1005,4.5,4.0,4.1,"Value for money, loved it.",2022-06-28,0
REV32042,ORD138961,C15170,R1890,3.4,4.6,4.4,Quick delivery and tasty food.,2023-02-18,0
REV32043,ORD120151,C11796,R1019,4.2,3.7,4.4,"Really loved the food, will order again!",2022-01-20,2
REV32044,ORD110010,C11960,R1332,3.6,3.2,3.2,"Could be better, but not bad.",2022-03-06,2
REV32045,ORD118694,C12857,R3633,4.7,3.8,4.5,Great taste and fast delivery.,2021-09-16,0
REV32046,ORD130318,C19225,R3605,4.2,4.1,4.2,"Really loved the food, will order again!",2023-09-04,4
REV32047,ORD117433,C19168,R1848,4.8,2.3,3.4,Delivery was late but food was good.,2022-01-28,0
REV32048,ORD112449,C14687,R2966,3.9,3.6,3.3,"Food was okay, nothing special.",2021-01-31,0
REV32049,ORD129358,C19719,R3699,4.2,3.7,4.1,Portions were generous and flavourful.,2022-04-26,1
REV32050,ORD100359,C15334,R3837,4.6,3.9,4.3,Portions were generous and flavourful.,2023-07-20,2
REV32051,ORD124581,C18818,R3778,4.6,2.9,3.9,"Packaging was good, taste was okay.",2022-02-18,11
REV32052,ORD137273,C17064,R3200,3.9,3.6,3.5,"Packaging was good, taste was okay.",2022-01-17,2
REV32053,ORD119616,C10978,R3032,4.8,4.1,4.5,"Authentic flavours, highly recommended.",2022-09-02,0
REV32054,ORD138804,C11100,R1275,4.4,3.6,4.0,Portions were generous and flavourful.,2021-02-23,0
REV32055,ORD146199,C16914,R2839,4.2,3.7,4.1,Portions were generous and flavourful.,2022-11-16,1
REV32056,ORD142989,C18364,R2021,5.0,4.2,5.0,"Very fresh ingredients, absolutely delicious.",2023-03-18,1
REV32057,ORD142527,C15301,R1593,4.4,2.9,3.7,"Food was okay, nothing special.",2022-05-17,10
REV32058,ORD102600,C19357,R2694,4.7,4.4,4.4,One of the best in the area!,2023-09-11,16
REV32059,ORD106398,C13558,R3796,3.6,3.6,3.6,Food arrived cold but tasted fine.,2021-04-07,14
REV32060,ORD143030,C15870,R1612,4.0,4.1,4.1,"Really loved the food, will order again!",2022-05-10,21
REV32061,ORD145140,C11958,R1069,4.3,3.2,3.9,"Okay experience, may try again.",2023-03-16,6
REV32062,ORD132076,C13726,R1589,2.7,4.0,3.5,Delivery was late but food was good.,2023-12-15,1
REV32063,ORD133115,C14623,R1720,4.1,3.9,4.0,Excellent food quality and packaging.,2021-01-17,2
REV32064,ORD115954,C15881,R1051,3.0,4.6,3.8,"Okay experience, may try again.",2021-06-23,1
REV32065,ORD110494,C12458,R3144,4.3,4.6,4.3,"Value for money, loved it.",2023-12-13,1
REV32066,ORD107178,C15790,R2813,3.5,3.9,3.7,"Average food, expected more.",2022-07-05,4
REV32067,ORD115071,C19512,R1659,4.0,3.8,4.1,"Value for money, loved it.",2021-07-16,9
REV32068,ORD145111,C19083,R2001,4.5,3.6,4.1,"Really loved the food, will order again!",2021-03-21,10
REV32069,ORD100050,C16619,R1595,4.5,3.7,4.3,"Very fresh ingredients, absolutely delicious.",2023-07-22,0
REV32070,ORD106554,C12340,R2769,3.2,2.9,3.1,Food arrived cold but tasted fine.,2021-11-10,3
REV32071,ORD113997,C11196,R3600,3.2,4.2,3.5,"Average food, expected more.",2022-06-21,0
REV32072,ORD124272,C12175,R3394,4.3,3.6,3.9,"Okay experience, may try again.",2021-02-25,13
REV32073,ORD136353,C17925,R2702,4.1,4.0,4.2,One of the best in the area!,2023-08-19,5
REV32074,ORD110127,C17825,R1318,2.5,4.2,3.4,"Average food, expected more.",2021-12-25,8
REV32075,ORD104942,C11483,R1966,4.3,3.0,3.6,Delivery was late but food was good.,2023-07-14,11
REV32076,ORD133366,C12453,R3651,3.1,3.8,3.4,"Could be better, but not bad.",2022-12-06,5
REV32077,ORD119738,C19909,R1222,4.6,3.1,4.1,"Value for money, loved it.",2023-09-08,5
REV32078,ORD146301,C19221,R3271,4.2,4.3,4.1,"Really loved the food, will order again!",2023-05-31,0
REV32079,ORD137741,C16149,R2391,4.5,4.3,4.2,"Very fresh ingredients, absolutely delicious.",2021-05-23,1
REV32080,ORD107083,C16739,R1767,4.4,3.1,3.7,"Food was okay, nothing special.",2022-02-01,2
REV32081,ORD147111,C10016,R2807,4.1,3.2,3.7,"Food was okay, nothing special.",2021-04-29,1
REV32082,ORD125244,C10592,R2656,4.3,4.1,4.3,"Very fresh ingredients, absolutely delicious.",2022-10-23,0
REV32083,ORD143514,C17845,R3099,4.5,2.8,3.8,"Packaging was good, taste was okay.",2021-12-08,4
REV32084,ORD119281,C15555,R3558,4.7,4.2,4.3,"Authentic flavours, highly recommended.",2022-01-18,0
REV32085,ORD134210,C11051,R2564,4.1,3.1,3.5,Delivery was late but food was good.,2021-07-02,4
REV32086,ORD100506,C15541,R3478,4.3,3.6,3.9,Delivery was late but food was good.,2023-06-27,4
REV32087,ORD136902,C10256,R1892,4.7,3.7,4.4,Great taste and fast delivery.,2023-11-10,5
REV32088,ORD109709,C11516,R2474,4.4,4.2,4.1,"Value for money, loved it.",2022-09-30,0
REV32089,ORD139582,C11938,R1495,4.3,4.4,4.3,Portions were generous and flavourful.,2022-02-19,2
REV32090,ORD103017,C14907,R1879,4.6,4.4,4.4,Excellent food quality and packaging.,2022-06-10,4
REV32091,ORD101484,C17002,R1108,3.1,4.1,3.5,"Food was okay, nothing special.",2022-10-21,3
REV32092,ORD125419,C15992,R2363,3.9,2.2,3.7,"Packaging was good, taste was okay.",2023-06-01,5
REV32093,ORD131542,C11240,R3131,4.7,4.0,4.3,One of the best in the area!,2023-09-15,3
REV32094,ORD125172,C16150,R2215,4.0,3.9,4.4,Quick delivery and tasty food.,2021-08-05,10
REV32095,ORD113355,C11566,R3695,4.4,3.8,3.9,"Average food, expected more.",2023-09-20,1
REV32096,ORD139836,C15588,R1550,4.6,3.6,4.0,Hot food delivered on time. Thumbs up!,2021-03-29,1
REV32097,ORD126904,C11731,R3728,4.3,4.3,4.2,Hot food delivered on time. Thumbs up!,2023-12-04,6
REV32098,ORD111236,C15536,R3020,4.7,3.7,4.6,"Authentic flavours, highly recommended.",2022-03-21,0
REV32099,ORD103214,C13406,R1494,3.8,3.3,3.4,"Okay experience, may try again.",2022-07-11,1
REV32100,ORD120134,C10227,R2482,3.7,3.8,3.7,Delivery was late but food was good.,2021-04-19,4
REV32101,ORD143385,C16966,R1824,3.9,3.9,4.2,Hot food delivered on time. Thumbs up!,2023-09-19,0
REV32102,ORD110719,C18713,R1132,4.1,4.2,4.0,"Very fresh ingredients, absolutely delicious.",2022-06-29,9
REV32103,ORD136852,C12581,R1824,4.6,4.6,4.5,Excellent food quality and packaging.,2021-03-29,0
REV32104,ORD100107,C19007,R3555,4.5,2.4,3.8,"Food was okay, nothing special.",2023-10-20,3
REV32105,ORD147253,C13491,R3772,2.9,3.9,3.2,"Could be better, but not bad.",2022-12-30,0
REV32106,ORD136277,C17258,R2712,4.4,3.7,4.1,Excellent food quality and packaging.,2023-01-11,9
REV32107,ORD122254,C12985,R1797,4.4,4.0,4.2,One of the best in the area!,2022-11-10,0
REV32108,ORD113000,C14207,R1473,3.0,3.7,3.2,Delivery was late but food was good.,2021-06-01,13
REV32109,ORD136162,C10848,R3681,4.6,4.1,4.1,One of the best in the area!,2023-07-20,10
REV32110,ORD118349,C10190,R2442,4.1,4.2,4.2,One of the best in the area!,2023-11-04,8
REV32111,ORD131369,C11388,R3196,4.0,4.0,4.3,Excellent food quality and packaging.,2023-01-27,0
REV32112,ORD136319,C16266,R2491,3.4,3.2,3.6,"Average food, expected more.",2021-09-09,0
REV32113,ORD112243,C16734,R2771,2.7,3.5,2.9,Wrong order was delivered.,2023-03-03,3
REV32114,ORD143528,C19007,R3081,3.6,3.6,3.6,"Average food, expected more.",2022-01-12,7
REV32115,ORD103027,C12378,R3131,4.8,4.3,4.7,Quick delivery and tasty food.,2023-06-26,0
REV32116,ORD103584,C18249,R3388,4.7,2.8,4.1,"Very fresh ingredients, absolutely delicious.",2022-07-29,0
REV32117,ORD136474,C14631,R2587,4.4,4.3,4.2,"Authentic flavours, highly recommended.",2022-07-28,0
REV32118,ORD147865,C15501,R1210,3.9,3.7,3.9,"Food was okay, nothing special.",2022-10-04,0
REV32119,ORD148618,C17828,R2381,4.2,3.4,3.8,Food arrived cold but tasted fine.,2021-04-01,2
REV32120,ORD134284,C11206,R1183,3.5,4.6,3.8,"Okay experience, may try again.",2021-03-21,1
REV32121,ORD113132,C10856,R2113,4.2,3.6,3.7,"Okay experience, may try again.",2022-07-24,9
REV32122,ORD113309,C14859,R2132,4.6,4.4,4.9,"Very fresh ingredients, absolutely delicious.",2021-02-27,10
REV32123,ORD121536,C12696,R3080,3.5,3.1,3.1,Delivery was late but food was good.,2023-11-12,1
REV32124,ORD123957,C13636,R3813,3.9,4.1,3.5,"Average food, expected more.",2021-09-12,5
REV32125,ORD110207,C13363,R1821,3.1,3.4,3.0,"Decent food, nothing extraordinary.",2021-01-17,6
REV32126,ORD118216,C16907,R3584,4.7,3.9,4.7,One of the best in the area!,2022-10-04,5
REV32127,ORD144939,C12954,R3883,4.0,4.2,4.1,"Very fresh ingredients, absolutely delicious.",2021-08-27,9
REV32128,ORD115654,C11971,R3785,4.8,4.3,4.7,Great taste and fast delivery.,2021-03-28,0
REV32129,ORD110587,C15678,R3046,4.1,2.5,3.5,"Okay experience, may try again.",2023-09-27,5
REV32130,ORD133111,C16824,R3348,3.8,4.3,3.6,"Packaging was good, taste was okay.",2022-02-15,0
REV32131,ORD143993,C14944,R3535,4.3,2.9,4.0,One of the best in the area!,2022-01-04,0
REV32132,ORD109295,C11577,R2945,2.6,3.2,3.0,Delivery was late but food was good.,2023-07-15,6
REV32133,ORD136570,C11467,R2360,3.9,4.2,4.1,"Authentic flavours, highly recommended.",2023-04-30,1
REV32134,ORD118043,C16893,R2061,3.5,3.3,3.5,Delivery was late but food was good.,2021-10-20,0
REV32135,ORD144977,C15600,R2187,3.8,2.5,3.3,Delivery was late but food was good.,2023-01-07,4
REV32136,ORD104972,C11329,R3774,4.6,3.8,4.1,Hot food delivered on time. Thumbs up!,2022-09-30,1
REV32137,ORD133521,C13916,R1520,3.2,3.9,3.5,Delivery was late but food was good.,2023-08-08,6
REV32138,ORD143246,C12671,R1718,3.3,3.6,3.5,"Average food, expected more.",2022-03-05,1
REV32139,ORD146085,C19453,R3746,4.6,3.7,4.3,"Authentic flavours, highly recommended.",2021-08-05,1
REV32140,ORD129981,C15542,R3187,4.1,3.3,3.5,Food arrived cold but tasted fine.,2022-05-16,1
REV32141,ORD105325,C19000,R1665,3.5,4.5,3.8,"Okay experience, may try again.",2023-08-31,4
REV32142,ORD127815,C18380,R3566,4.0,3.9,3.4,"Okay experience, may try again.",2022-08-15,16
REV32143,ORD136772,C19725,R2338,4.6,3.4,3.8,"Food was okay, nothing special.",2021-07-20,2
REV32144,ORD145993,C19754,R2946,4.3,5.0,4.5,"Authentic flavours, highly recommended.",2023-01-30,5
REV32145,ORD136611,C19877,R2818,4.5,4.6,4.3,"Authentic flavours, highly recommended.",2021-03-15,4
REV32146,ORD138445,C16337,R3397,3.5,3.6,3.5,"Could be better, but not bad.",2023-01-10,0
REV32147,ORD102901,C17874,R2120,4.3,3.4,3.9,"Okay experience, may try again.",2021-08-31,1
REV32148,ORD119370,C19916,R3877,4.4,4.3,4.2,Great taste and fast delivery.,2021-02-23,22
REV32149,ORD119094,C12524,R3127,3.7,2.6,3.3,Delivery was late but food was good.,2023-02-09,0
REV32150,ORD102006,C12961,R2459,3.5,3.6,3.4,"Decent food, nothing extraordinary.",2022-07-30,3
REV32151,ORD128411,C13097,R1750,3.4,3.3,3.3,"Packaging was good, taste was okay.",2021-09-03,3
REV32152,ORD141394,C11297,R1322,4.1,4.1,4.2,Great taste and fast delivery.,2021-11-27,1
REV32153,ORD131504,C16061,R1324,3.9,4.5,4.3,"Authentic flavours, highly recommended.",2021-12-24,2
REV32154,ORD113908,C16867,R1432,4.2,2.7,3.6,"Okay experience, may try again.",2022-10-30,5
REV32155,ORD137457,C14943,R3255,4.2,4.5,4.3,"Very fresh ingredients, absolutely delicious.",2023-07-04,0
REV32156,ORD136773,C16609,R1838,2.7,3.9,3.1,Delivery was late but food was good.,2023-05-24,1
REV32157,ORD106999,C16049,R1876,3.6,3.8,3.7,"Could be better, but not bad.",2023-08-25,5
REV32158,ORD145152,C10181,R3269,3.5,3.8,3.5,"Average food, expected more.",2021-03-23,4
REV32159,ORD145771,C15833,R2969,4.6,3.8,4.3,Great taste and fast delivery.,2023-01-22,0
REV32160,ORD108146,C17910,R3705,3.7,3.9,3.8,"Packaging was good, taste was okay.",2023-10-03,4
REV32161,ORD137557,C10758,R3404,4.7,3.5,3.9,"Food was okay, nothing special.",2022-04-21,0
REV32162,ORD110813,C10887,R1508,3.9,4.2,3.8,"Packaging was good, taste was okay.",2022-08-21,0
REV32163,ORD135087,C11915,R2031,4.6,4.1,4.1,One of the best in the area!,2021-08-16,7
REV32164,ORD107436,C13973,R2918,4.3,2.7,3.7,"Average food, expected more.",2022-09-21,2
REV32165,ORD141315,C12944,R3639,4.0,3.5,4.1,"Value for money, loved it.",2022-12-19,3
REV32166,ORD112072,C16400,R2961,3.8,3.9,3.9,"Okay experience, may try again.",2023-10-21,10
REV32167,ORD106343,C17350,R2756,4.8,2.2,3.4,"Average food, expected more.",2021-01-19,6
REV32168,ORD137172,C19421,R3392,3.4,4.3,3.5,"Could be better, but not bad.",2022-01-28,10
REV32169,ORD111424,C10923,R3534,4.4,2.6,3.5,"Packaging was good, taste was okay.",2021-01-26,5
REV32170,ORD144254,C15799,R2917,4.4,4.1,4.0,"Authentic flavours, highly recommended.",2021-02-20,0
REV32171,ORD148074,C12072,R1876,4.5,4.6,4.8,Hot food delivered on time. Thumbs up!,2021-11-05,2
REV32172,ORD106472,C19506,R2836,3.8,3.1,3.6,"Food was okay, nothing special.",2022-12-16,2
REV32173,ORD133785,C14158,R1640,4.5,4.5,4.6,"Authentic flavours, highly recommended.",2022-11-24,1
REV32174,ORD140156,C17567,R1233,4.1,2.9,3.8,Food arrived cold but tasted fine.,2022-12-30,3
REV32175,ORD106851,C18374,R3325,4.6,4.4,4.3,"Value for money, loved it.",2023-05-09,3
REV32176,ORD113593,C15871,R1664,3.0,3.3,2.8,Food was cold and undercooked.,2022-12-03,0
REV32177,ORD123345,C12442,R1302,4.8,3.6,4.3,Portions were generous and flavourful.,2022-05-04,1
REV32178,ORD140457,C19577,R3609,4.7,3.2,4.3,"Authentic flavours, highly recommended.",2022-12-28,5
REV32179,ORD116455,C11575,R1824,3.9,3.2,3.6,"Could be better, but not bad.",2023-06-23,6
REV32180,ORD132179,C19509,R1016,4.0,3.3,3.8,"Food was okay, nothing special.",2022-09-17,1
REV32181,ORD113789,C14306,R2682,3.3,3.8,3.6,"Decent food, nothing extraordinary.",2022-08-25,8
REV32182,ORD145425,C19574,R1388,3.9,3.6,3.6,"Okay experience, may try again.",2022-03-06,0
REV32183,ORD121780,C14336,R1411,4.4,3.9,4.4,Quick delivery and tasty food.,2023-12-01,0
REV32184,ORD104771,C19690,R2781,4.8,2.7,4.2,"Very fresh ingredients, absolutely delicious.",2023-07-14,5
REV32185,ORD121658,C16725,R3307,2.8,4.2,3.5,Food arrived cold but tasted fine.,2023-07-26,0
REV32186,ORD116083,C11935,R1938,4.8,3.6,4.2,"Value for money, loved it.",2021-03-29,6
REV32187,ORD103082,C18992,R1303,3.7,2.6,2.9,Very disappointed with the quality.,2023-07-26,1
REV32188,ORD117349,C15614,R3830,3.8,4.1,4.1,"Very fresh ingredients, absolutely delicious.",2023-08-08,0
REV32189,ORD143770,C13556,R3651,4.0,3.2,3.7,Delivery was late but food was good.,2021-08-30,5
REV32190,ORD115090,C16489,R3115,3.1,3.2,3.1,"Could be better, but not bad.",2021-01-04,1
REV32191,ORD144409,C17343,R3660,3.6,2.7,3.0,"Decent food, nothing extraordinary.",2023-07-25,5
REV32192,ORD107867,C13742,R2662,4.3,3.0,3.8,Food arrived cold but tasted fine.,2023-11-08,7
REV32193,ORD111907,C14728,R1514,4.1,4.8,4.4,One of the best in the area!,2023-06-18,15
REV32194,ORD144068,C12581,R3467,4.2,4.7,4.6,One of the best in the area!,2023-12-10,6
REV32195,ORD102841,C19894,R2204,3.6,3.5,3.8,"Could be better, but not bad.",2021-09-25,0
REV32196,ORD102835,C18662,R1558,4.3,4.7,4.4,Quick delivery and tasty food.,2021-10-14,2
REV32197,ORD149652,C10572,R1865,4.1,4.3,4.2,Great taste and fast delivery.,2022-12-29,6
REV32198,ORD125918,C18815,R1388,4.8,4.7,5.0,"Value for money, loved it.",2022-08-10,0
REV32199,ORD128895,C16165,R1017,4.3,4.7,4.7,Excellent food quality and packaging.,2022-02-28,5
REV32200,ORD113712,C10269,R2214,4.8,2.5,3.7,Food arrived cold but tasted fine.,2021-12-26,2
REV32201,ORD116015,C15531,R2969,4.3,3.6,4.0,One of the best in the area!,2023-01-13,9
REV32202,ORD114423,C18322,R3134,3.8,4.2,4.1,Portions were generous and flavourful.,2021-06-29,7
REV32203,ORD127980,C17313,R2473,4.0,3.8,3.9,"Food was okay, nothing special.",2021-07-03,2
REV32204,ORD124738,C18405,R3806,4.4,3.2,3.6,"Decent food, nothing extraordinary.",2021-09-23,4
REV32205,ORD146387,C16919,R3335,4.3,4.2,4.1,One of the best in the area!,2021-04-02,1
REV32206,ORD113238,C18003,R3628,4.8,4.2,4.4,"Authentic flavours, highly recommended.",2023-02-05,6
REV32207,ORD119964,C11239,R1600,3.3,4.2,4.0,Hot food delivered on time. Thumbs up!,2023-03-12,10
REV32208,ORD120517,C12861,R2501,4.0,4.6,3.8,"Food was okay, nothing special.",2021-10-05,1
REV32209,ORD136739,C15452,R3018,3.7,2.7,3.3,"Average food, expected more.",2022-07-17,13
REV32210,ORD129471,C15491,R1858,4.2,3.9,4.0,Hot food delivered on time. Thumbs up!,2021-03-09,4
REV32211,ORD131774,C13548,R2291,4.1,3.6,3.8,"Could be better, but not bad.",2021-07-16,2
REV32212,ORD121176,C10338,R1250,4.6,4.5,4.4,Excellent food quality and packaging.,2023-02-21,1
REV32213,ORD100540,C19975,R3619,4.3,3.2,4.2,"Really loved the food, will order again!",2022-06-05,3
REV32214,ORD104056,C16369,R1084,4.5,4.9,4.8,Hot food delivered on time. Thumbs up!,2023-01-30,0
REV32215,ORD135688,C18653,R2647,4.3,4.0,4.2,Excellent food quality and packaging.,2021-04-10,1
REV32216,ORD135617,C12083,R3862,3.6,3.0,3.2,"Decent food, nothing extraordinary.",2021-12-19,0
REV32217,ORD112182,C17802,R1429,4.3,3.9,4.4,"Really loved the food, will order again!",2023-08-20,3
